TYPE
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
leisure
leisure
residence
leisure
leisure
residence
residence
residence
residence
residence
residence
others
others
others
others
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
school
school
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
school
school
school
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
restaurant
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
restaurant
residence
restaurant
restaurant
restaurant
restaurant
residence
residence
residence
residence
transportation
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
shop
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
school
school
school
school
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
residence
residence
residence
residence
transportation
transportation
transportation
transportation
residence
residence
school
school
school
school
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
surveillance
surveillance
surveillance
surveillance
surveillance
surveillance
surveillance
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
residence
residence
residence
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
others
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
shop
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
surveillance
surveillance
surveillance
surveillance
surveillance
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
transportation
transportation
residence
residence
residence
transportation
residence
transportation
restaurant
transportation
transportation
transportation
restaurant
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
restaurant
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
surveillance
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
restaurant
restaurant
residence
residence
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
restaurant
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
others
others
others
others
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
school
school
school
school
school
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
school
school
residence
school
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
others
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
transportation
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
residence
surveillance
surveillance
residence
residence
residence
residence
surveillance
residence
residence
surveillance
residence
residence
residence
residence
residence
residence
school
residence
residence
residence
school
residence
school
residence
residence
residence
residence
residence
residence
residence
residence
residence
